cia,año_mes_ocu,año_mes_mov,atipico,moneda,tipocambio,monto_ocu,monto_pag,monto_gto,monto_syr
H,200906,201001,0,MXP,13.0659,2922.34,-1774.51,0,0
H,200906,201002,0,MXP,13.0098,1580.15,-3980.15,100,0
H,200906,201003,0,MXP,12.7769,8370.23,-8370.23,0,0
H,200906,201004,0,MXP,12.3306,1707.4,0,0,0
H,200906,201006,0,MXP,12.9146,20330.51,-14210.51,0,0
H,200906,201007,0,MXP,12.8441,8746.56,-11783.96,0,0
H,200906,201008,0,MXP,12.6455,-4093.71,-780.26,0,0
H,200906,201009,0,MXP,13.1676,1070.63,-1070.63,0,0
H,200906,201010,0,MXP,12.5998,8024.75,-6483.39,0,0
H,200906,201011,0,MXP,12.3387,0,-1541.36,0,0
H,200906,201102,0,MXP,12.1519,1130,0,0,0
H,200906,201103,0,MXP,12.1062,0,-915,0,0
H,200906,201104,0,MXP,11.9084,-1193.66,0,0,0
H,200906,201106,0,MXP,11.578,-5685,0,0,0
H,200906,201107,0,MXP,11.723,0,0,0,0
H,200907,200907,0,MXP,13.1722,109565.73,-50486.64,0,0
H,200907,200908,0,MXP,13.2125,257198.35,-242560.63,0,0
H,200907,200909,0,MXP,13.314,128520.45,-111141.91,250,0
H,200907,201001,0,MXP,13.0659,8143.32,-227.5,0,0
H,200907,201002,0,MXP,13.0098,3390,-11305.82,100,0
H,200907,201003,0,MXP,12.7769,4652,-2840,0,0
H,200907,201004,0,MXP,12.3306,23596,-23596,0,0
H,200907,201005,0,MXP,12.2626,0,-1512,0,0
H,200907,201007,0,MXP,12.8441,12887.72,0,0,0
H,200907,201008,0,MXP,12.6455,-2590,-12887.72,100,0
H,200908,200908,0,MXP,13.2125,74692.42,-16537.29,0,0
H,200908,200909,0,MXP,13.314,161915.12,-154413.43,1150,0
H,200908,201001,0,MXP,13.0659,9659.06,-2235.9,100,0
H,200908,201002,0,MXP,13.0098,5760.58,-17371.56,0,0
H,200908,201003,0,MXP,12.7769,1992.51,-1937.18,0,0
H,200908,201004,0,MXP,12.3306,700,-1760.09,0,0
H,200908,201005,0,MXP,12.2626,-650,0,0,0
H,200908,201006,0,MXP,12.9146,-675,-932.42,0,0
H,200908,201007,0,MXP,12.8441,-400,0,0,0
H,200908,201008,0,MXP,12.6455,0,0,0,0
H,200908,201009,0,MXP,13.1676,1000,-2157.28,0,0
H,200908,201011,0,MXP,12.3387,0,907.44,0,0
H,200908,201012,0,MXP,12.4664,718.38,-1910.38,0,0
H,200908,201101,0,MXP,12.3496,-907.44,0,0,0
H,200908,201103,0,MXP,12.1062,-308,0,0,0
H,200908,201908,0,MXP,18.9929,1800,0,0,0
H,200908,201909,0,MXP,20.0696,-1800,0,0,0
H,200909,200909,0,MXP,13.314,216765.62,-125287.04,400,0
H,200909,201001,0,MXP,13.0659,136974.44,-93034.31,100,0
H,200909,201002,0,MXP,13.0098,109962.18,-83156.18,250,0
H,200909,201003,0,MXP,12.7769,8149.23,-16388.96,0,0
H,200909,201004,0,MXP,12.3306,-11979.3,-82869.48,0,0
H,200909,201005,0,MXP,12.2626,2927.9,-2516.91,0,0
H,200909,201006,0,MXP,12.9146,3373.39,-5599.21,0,0
H,200909,201007,0,MXP,12.8441,999.88,-12492.08,0,0
H,200909,201008,0,MXP,12.6455,0,0,750.75,0
H,200909,201009,0,MXP,13.1676,-769.8,-2724.17,0,0
H,200909,201011,0,MXP,12.3387,0,200,0,0
H,200909,201012,0,MXP,12.4664,-43.24,-615.83,0,0
H,200909,201103,0,MXP,12.1062,10551.04,-6437.08,0,0
H,200909,201104,0,MXP,11.9084,-3561.24,0,0,0
H,200909,201106,0,MXP,11.578,0,2473.55,0,0
H,200909,201107,0,MXP,11.723,-1326.55,-1147,0,0
H,200909,201112,0,MXP,13.61,-752.72,0,0,0
H,200910,201001,0,MXP,13.0659,79200.87,-79894.35,1000,0
H,200910,201002,0,MXP,13.0098,78564.55,-48430.15,600,0
H,200910,201003,0,MXP,12.7769,34512.52,-77299.94,0,0
H,200910,201004,0,MXP,12.3306,9989.38,-18528.71,0,0
H,200910,201005,0,MXP,12.2626,16212.37,-17782.08,0,0
H,200910,201006,0,MXP,12.9146,1726.37,-8383.68,0,0
H,200910,201007,0,MXP,12.8441,770.94,-5620.76,0,0
H,200910,201008,0,MXP,12.6455,-1013.79,-278.46,0,0
H,200910,201009,0,MXP,13.1676,9366.62,-14062.16,0,0
H,200910,201010,0,MXP,12.5998,1979,-1979,0,0
H,200910,201011,0,MXP,12.3387,0,810.7,0,0
H,200910,201012,0,MXP,12.4664,19669.51,-24341.25,0,0
H,200910,201101,0,MXP,12.3496,-910.7,100,0,0
H,200910,201102,0,MXP,12.1519,2613.62,0,0,0
H,200910,201103,0,MXP,12.1062,104.99,-2613.61,0,0
H,200910,201106,0,MXP,11.578,-410.53,0,0,0
H,200910,201108,0,MXP,11.7425,410.53,-410.53,0,0
H,200910,201110,0,MXP,13.7994,0,-105,0,0
H,200910,201905,0,MXP,19.0099,0,0,0,0
H,200910,201907,0,MXP,19.2087,1100,-1100,0,0
H,200911,201001,0,MXP,13.0659,214330.99,-203164.09,2500,0
H,200911,201002,0,MXP,13.0098,136430.82,-158282.03,700,0
H,200911,201003,0,MXP,12.7769,74934.6,-101227.28,400,0
H,200911,201004,0,MXP,12.3306,27224.21,-22392.69,200,0
H,200911,201005,0,MXP,12.2626,6868.08,-29420.5,100,0
H,200911,201006,0,MXP,12.9146,24747.53,-16303.62,0,0
H,200911,201007,0,MXP,12.8441,5442.72,-21653.8,100,0
H,200911,201008,0,MXP,12.6455,1755.64,-2231.58,0,0
H,200911,201009,0,MXP,13.1676,272.53,-8556.52,100,0
H,200911,201010,0,MXP,12.5998,3128.51,-8353.71,0,0
H,200911,201011,0,MXP,12.3387,10995.98,-9522.69,200,0
H,200911,201012,0,MXP,12.4664,-2957.17,-285.53,0,0
H,200911,201101,0,MXP,12.3496,-1292.86,-450,0,0
H,200911,201102,0,MXP,12.1519,210.38,-114.88,100,0
H,200911,201103,0,MXP,12.1062,569,-569,1500,0
H,200911,201104,0,MXP,11.9084,-1729.32,0,0,0
H,200911,201107,0,MXP,11.723,5129,-5129,0,0
H,200911,201110,0,MXP,13.7994,-254,-215,0,0
H,200912,201001,0,MXP,13.0659,162257.3,-148247.3,5750,0
H,200912,201002,0,MXP,13.0098,137750.36,-201583.76,1150,0
H,200912,201003,0,MXP,12.7769,91217.77,-90877.84,200,0
H,200912,201004,0,MXP,12.3306,22553.72,-48255.93,300,0
H,200912,201005,0,MXP,12.2626,7074.74,-7687.4,150,0
H,200912,201006,0,MXP,12.9146,-477.71,-22121.31,100,0
H,200912,201007,0,MXP,12.8441,1531.69,-4544.27,200,0
H,200912,201008,0,MXP,12.6455,10977.73,-11744.23,200,0
H,200912,201009,0,MXP,13.1676,15430.7,-10529.46,0,0
H,200912,201010,0,MXP,12.5998,-3532.99,-13278.9,0,0
H,200912,201011,0,MXP,12.3387,50000,0,0,0
H,200912,201012,0,MXP,12.4664,-5508.25,-51435.53,0,0
H,200912,201101,0,MXP,12.3496,-2300,200,0,0
H,200912,201103,0,MXP,12.1062,133,0,0,0
H,200912,201107,0,MXP,11.723,612.5,-612.5,0,0
H,200912,201110,0,MXP,13.7994,0,-133,0,0
H,201001,201001,0,MXP,13.0659,109566.63,-50077.65,500,0
H,201001,201002,0,MXP,13.0098,731681.13,-319310.32,4500,0
H,201001,201003,0,MXP,12.7769,-29557.75,-255854.7,3650,0
H,201001,201004,0,MXP,12.3306,69694.48,-124510.99,600,0
H,201001,201005,0,MXP,12.2626,21436.05,-48744.42,400,0
H,201001,201006,0,MXP,12.9146,62112.31,-41135.42,400,0
H,201001,201007,0,MXP,12.8441,-2305.18,-73030.09,500,0
H,201001,201008,0,MXP,12.6455,41980.35,-49730.72,400,0
H,201001,201009,0,MXP,13.1676,21336.35,-17707.12,0,0
H,201001,201010,0,MXP,12.5998,-186.99,-12912.69,0,0
H,201001,201011,0,MXP,12.3387,2776.35,-250,0,0
H,201001,201012,0,MXP,12.4664,-1809.59,-6467.2,0,0
H,201001,201101,0,MXP,12.3496,-3900,400,0,0
H,201001,201102,0,MXP,12.1519,-3600,0,0,0
H,201001,201103,0,MXP,12.1062,-612,-300,0,0
H,201001,201104,0,MXP,11.9084,-5736.5,0,0,0
H,201001,201105,0,MXP,11.5278,0,2009.51,0,0
H,201001,201106,0,MXP,11.578,905.49,-1510.5,0,0
H,201001,201107,0,MXP,11.723,-4529.82,0,0,0
H,201001,201110,0,MXP,13.7994,-300,-233,0,0
H,201001,201201,0,MXP,13.9476,-9586,0,0,0
H,201002,201002,0,MXP,13.0098,681063.45,-134681.99,1600,0
H,201002,201003,0,MXP,12.7769,511708.71,-541144.9,9402,0
H,201002,201004,0,MXP,12.3306,122411.24,-299832.63,2500,0
H,201002,201005,0,MXP,12.2626,73536.3,-200022.76,1800,0
H,201002,201006,0,MXP,12.9146,57026.96,-152374.25,3184.79,0
H,201002,201007,0,MXP,12.8441,13877.68,-43875.56,900,0
H,201002,201008,0,MXP,12.6455,27766.58,-59439.43,100,0
H,201002,201009,0,MXP,13.1676,13479.52,-24272.89,0,0
H,201002,201010,0,MXP,12.5998,5479.55,-23538.94,0,0
H,201002,201011,0,MXP,12.3387,-12432.41,50,0,0
H,201002,201012,0,MXP,12.4664,7553.73,-11009.25,0,0
H,201002,201101,0,MXP,12.3496,510,-3361.8,0,0
H,201002,201102,0,MXP,12.1519,-100,0,0,0
H,201002,201103,0,MXP,12.1062,823,-739,150,0
H,201002,201104,0,MXP,11.9084,-3242.41,-850,0,0
H,201002,201106,0,MXP,11.578,-1300,732.87,0,0
H,201002,201107,0,MXP,11.723,2476.63,-3184,0,0
H,201002,201110,0,MXP,13.7994,0,-84,0,0
H,201002,201112,0,MXP,13.61,-3010,0,0,0
H,201002,201206,0,MXP,14.3047,32875,-32875,0,0
H,201003,201003,0,MXP,12.7769,1000484.75,-178915.4,2100,0
H,201003,201004,0,MXP,12.3306,358683,-689894.03,9550,0
H,201003,201005,0,MXP,12.2626,279961.95,-341597.6,2700,0
H,201003,201006,0,MXP,12.9146,83664.01,-309078.9,2300,0
H,201003,201007,0,MXP,12.8441,221301.39,-267185.93,1900,0
H,201003,201008,0,MXP,12.6455,97191.11,-157165.33,600,0
H,201003,201009,0,MXP,13.1676,-11387.66,-44458.93,1050,0
H,201003,201010,0,MXP,12.5998,1857.84,-14913.56,100,0
H,201003,201011,0,MXP,12.3387,8662.9,-6802.38,0,0
H,201003,201012,0,MXP,12.4664,-65.76,-18595.47,100,0
H,201003,201101,0,MXP,12.3496,-2584.35,800,0,0
H,201003,201102,0,MXP,12.1519,-1200,660.9,0,0
H,201003,201103,0,MXP,12.1062,-509.12,501.99,0,0
H,201003,201104,0,MXP,11.9084,-7099.4,-767.24,0,0
H,201003,201105,0,MXP,11.5278,605.72,144.28,0,0
H,201003,201107,0,MXP,11.723,3452,-4502,0,0
H,201003,201112,0,MXP,13.61,-1248.78,0,0,0
H,201004,201004,0,MXP,12.3306,627114.71,-43753.32,800,0
H,201004,201005,0,MXP,12.2626,355390.9,-424136.84,2800,0
H,201004,201006,0,MXP,12.9146,216272.42,-503265.73,6900,0
H,201004,201007,0,MXP,12.8441,84097.49,-193254,2350,0
H,201004,201008,0,MXP,12.6455,159050.54,-171413.79,500,0
H,201004,201009,0,MXP,13.1676,8380.22,-64780.49,100,0
H,201004,201010,0,MXP,12.5998,28249,-13807.65,0,0
H,201004,201011,0,MXP,12.3387,-1560.27,-41402.11,300,0
H,201004,201012,0,MXP,12.4664,-6472.43,-8198.65,0,0
H,201004,201101,0,MXP,12.3496,-900,-4010,0,0
H,201004,201102,0,MXP,12.1519,5655.79,0,0,0
H,201004,201103,0,MXP,12.1062,3401.56,-2682.09,0,0
H,201004,201104,0,MXP,11.9084,5055.82,-10979.69,0,0
H,201004,201105,0,MXP,11.5278,376.92,-699,0,0
H,201004,201106,0,MXP,11.578,0,120.69,0,0
H,201004,201107,0,MXP,11.723,1556,-1806,0,0
H,201004,201112,0,MXP,13.61,-1600,0,0,0
H,201004,201204,0,MXP,12.8093,344.83,-344.83,0,0
H,201005,201005,0,MXP,12.2626,830763.98,-68429.05,0,0
H,201005,201006,0,MXP,12.9146,542744.15,-902691,8500,0
H,201005,201007,0,MXP,12.8441,160615,-455254.21,6400,0
H,201005,201008,0,MXP,12.6455,75031.18,-120006.7,1300,0
H,201005,201009,0,MXP,13.1676,19703.89,-50211.27,300,0
H,201005,201010,0,MXP,12.5998,19195.04,-39961.22,300,0
H,201005,201011,0,MXP,12.3387,5195,-8981.5,0,0
H,201005,201012,0,MXP,12.4664,11113.66,-13777.66,100,0
H,201005,201101,0,MXP,12.3496,-700,-1550,0,0
H,201005,201102,0,MXP,12.1519,1593.1,-1280.66,0,0
H,201005,201103,0,MXP,12.1062,-613.3,413.3,0,0
H,201005,201104,0,MXP,11.9084,-2399.29,0,0,0
H,201005,201105,0,MXP,11.5278,4140,0,0,0
H,201005,201106,0,MXP,11.578,-2250,-1790,0,0
H,201005,201107,0,MXP,11.723,4957.56,-5570,0,0
H,201005,201405,0,MXP,13.0901,1500,0,0,0
H,201006,201006,0,MXP,12.9146,861440.92,-198929.12,1500,0
H,201006,201007,0,MXP,12.8441,443688.15,-945751.79,12800,0
H,201006,201008,0,MXP,12.6455,139984,-213773.83,5050,0
H,201006,201009,0,MXP,13.1676,65375.09,-110612.75,350,0
H,201006,201010,0,MXP,12.5998,22528.74,-30636.5,0,0
H,201006,201011,0,MXP,12.3387,5139.32,-17891.24,0,0
H,201006,201012,0,MXP,12.4664,61716.84,-47419.21,400,0
H,201006,201101,0,MXP,12.3496,10093.06,-35057.41,0,0
H,201006,201102,0,MXP,12.1519,7581.27,-3618.2,0,0
H,201006,201103,0,MXP,12.1062,-1131.4,-6435.94,100,0
H,201006,201104,0,MXP,11.9084,-2400,1248,0,0
H,201006,201105,0,MXP,11.5278,-3238,-550,0,0
H,201006,201106,0,MXP,11.578,0,404,0,0
H,201006,201107,0,MXP,11.723,2750,-3450,0,0
H,201006,201108,0,MXP,11.7425,-404,1540,0,0
H,201006,201109,0,MXP,12.348,1978.57,-1978.57,0,0
H,201006,201111,0,MXP,13.1802,1182.46,-1182.46,0,0
H,201006,201112,0,MXP,13.61,-650,0,0,0
H,201006,201203,0,MXP,12.7891,-1540,0,0,0
H,201007,201007,0,MXP,12.8441,91602.88,-44549.66,900,0
H,201007,201008,0,MXP,12.6455,50601.74,-82704.62,1300,0
H,201007,201009,0,MXP,13.1676,27982.32,-19811.26,250,0
H,201007,201010,0,MXP,12.5998,138377.34,-27525.22,100,0
H,201007,201011,0,MXP,12.3387,-17848.19,-109749.6,0,0
H,201007,201012,0,MXP,12.4664,5697.32,-10623.05,0,0
H,201007,201101,0,MXP,12.3496,400,-400,0,0
H,201007,201102,0,MXP,12.1519,15,100,0,0
H,201007,201103,0,MXP,12.1062,250,100,0,0
H,201007,201105,0,MXP,11.5278,19569.52,-21019.52,0,0
H,201007,201106,0,MXP,11.578,2492,-2492,0,0
H,201007,201107,0,MXP,11.723,2730.73,-3080.73,0,0
H,201007,201108,0,MXP,11.7425,0,0,0,0
H,201007,201110,0,MXP,13.7994,0,-115,0,0
H,201008,201008,0,MXP,12.6455,131590.41,-66301.9,400,0
H,201008,201009,0,MXP,13.1676,82834.12,-89586.7,700,0
H,201008,201010,0,MXP,12.5998,42369.89,-64737.64,700,0
H,201008,201011,0,MXP,12.3387,20403.42,-35919.52,100,0
H,201008,201012,0,MXP,12.4664,19193.05,-38033.23,300,0
H,201008,201101,0,MXP,12.3496,1181.72,-1796.72,0,0
H,201008,201102,0,MXP,12.1519,5232.37,-5232.37,0,0
H,201008,201103,0,MXP,12.1062,1371.93,-1371.93,0,0
H,201008,201104,0,MXP,11.9084,4469.58,-4789.64,0,0
H,201008,201105,0,MXP,11.5278,3671.18,-4548.02,0,0
H,201008,201106,0,MXP,11.578,-700,700,0,0
H,201008,201108,0,MXP,11.7425,-115,115,0,0
H,201008,201203,0,MXP,12.7891,1300,0,0,0
H,201008,201204,0,MXP,12.8093,0,-1300,0,0
H,201009,201009,0,MXP,13.1676,330358.13,-79200.92,600,0
H,201009,201010,0,MXP,12.5998,196655.68,-343390.63,6400,0
H,201009,201011,0,MXP,12.3387,132125.57,-151734.65,1450,0
H,201009,201012,0,MXP,12.4664,52441.99,-116701.07,800,0
H,201009,201101,0,MXP,12.3496,84343.24,-50254.23,8000,0
H,201009,201102,0,MXP,12.1519,15551.23,-11735.57,100,0
H,201009,201103,0,MXP,12.1062,4814.53,-25560.06,0,0
H,201009,201104,0,MXP,11.9084,-4243.83,-7141.51,0,0
H,201009,201105,0,MXP,11.5278,748.6,-19764.48,650,0
H,201009,201106,0,MXP,11.578,112,-2496.88,0,0
H,201009,201107,0,MXP,11.723,1746,-2973,0,0
H,201009,201108,0,MXP,11.7425,-3047.54,-376,0,0
H,201009,201111,0,MXP,13.1802,0,1037.41,0,0
H,201009,201112,0,MXP,13.61,1000,-1372.93,0,0
H,201009,201201,0,MXP,13.9476,0,-664.48,0,0
H,201009,201202,0,MXP,13.0077,0,376,0,0
H,201009,201203,0,MXP,12.7891,-376,0,0,0
H,201009,201209,0,MXP,13.2571,-276.6,0,0,0
H,201009,201406,0,MXP,12.8609,1500,0,0,0
H,201009,201407,0,MXP,12.9712,-306.32,-1193.68,200,0
H,201010,201010,0,MXP,12.5998,618154.3,-177624.31,4700,0
H,201010,201011,0,MXP,12.3387,408864.87,-566434.46,7100,0
H,201010,201012,0,MXP,12.4664,174937.9,-394207.77,3600,0
H,201010,201101,0,MXP,12.3496,65327.94,-73842.8,100,0
H,201010,201102,0,MXP,12.1519,57471.85,-53457.66,200,0
H,201010,201103,0,MXP,12.1062,11123.87,-31343.95,200,0
H,201010,201104,0,MXP,11.9084,-3772.05,-9651.28,300,0
H,201010,201105,0,MXP,11.5278,25860.3,-23301.92,0,0
H,201010,201106,0,MXP,11.578,4743.5,-6439.4,0,0
H,201010,201107,0,MXP,11.723,-15050.88,-4216.2,0,0
H,201010,201108,0,MXP,11.7425,-2620.88,157.5,0,0
H,201010,201109,0,MXP,12.348,3631,-4774,0,0
H,201010,201110,0,MXP,13.7994,-442.71,-1604.76,0,0
H,201010,201111,0,MXP,13.1802,-1488,0,0,0
H,201010,201112,0,MXP,13.61,1920.97,-1920.97,0,0
H,201010,201201,0,MXP,13.9476,0,3504,0,0
H,201010,201202,0,MXP,13.0077,500,-4004,0,0
H,201010,201203,0,MXP,12.7891,1600,0,0,0
H,201010,201206,0,MXP,14.3047,0,-1600,0,0
H,201010,201207,0,MXP,13.4084,310.35,-310.35,0,0
H,201011,201011,0,MXP,12.3387,688236.49,-159834.03,2700,0
H,201011,201012,0,MXP,12.4664,435324.49,-880845.92,10850,0
H,201011,201101,0,MXP,12.3496,52819.13,-50896.03,250,0
H,201011,201102,0,MXP,12.1519,22003.21,-70350.59,500,0
H,201011,201103,0,MXP,12.1062,39704.02,-53039.25,300,0
H,201011,201104,0,MXP,11.9084,21289.54,-16288.69,500,0
H,201011,201105,0,MXP,11.5278,6238.14,-18728.26,100,0
H,201011,201106,0,MXP,11.578,1098.53,-6888.47,0,0
H,201011,201107,0,MXP,11.723,4657.1,-7778.97,100,0
H,201011,201108,0,MXP,11.7425,90.94,-600,0,0
H,201011,201109,0,MXP,12.348,7431.96,-7815.94,0,0
H,201011,201110,0,MXP,13.7994,0,-1100,0,0
H,201011,201111,0,MXP,13.1802,-687,-350,0,0
H,201011,201112,0,MXP,13.61,-262.24,-3023.33,0,0
H,201011,201201,0,MXP,13.9476,-404.83,7431.96,0,0
H,201011,201202,0,MXP,13.0077,0,-7431.96,0,0
H,201011,201204,0,MXP,12.8093,1286,0,0,0
H,201011,201205,0,MXP,12.9942,-177.38,-1108.62,0,0
H,201011,201207,0,MXP,13.4084,349.14,-349.14,0,0
H,201012,201012,0,MXP,12.4664,403306.87,-257270.94,4200,0
H,201012,201101,0,MXP,12.3496,62545.68,-118316.64,2000,0
H,201012,201102,0,MXP,12.1519,32906.05,-102109.28,2200,0
H,201012,201103,0,MXP,12.1062,35062.57,-43549.92,750,0
H,201012,201104,0,MXP,11.9084,13594.71,-20134.66,300,0
H,201012,201105,0,MXP,11.5278,11754.84,-12130.64,0,0
H,201012,201106,0,MXP,11.578,5145.34,-8611.29,0,0
H,201012,201107,0,MXP,11.723,35634.58,-34564.58,0,0
H,201012,201108,0,MXP,11.7425,4468.96,-3448.93,0,0
H,201012,201109,0,MXP,12.348,29.28,-2982,0,0
H,201012,201111,0,MXP,13.1802,-730,300,0,0
H,201012,201112,0,MXP,13.61,0,-900,0,0
H,201012,201201,0,MXP,13.9476,0,1462,0,0
H,201012,201202,0,MXP,13.0077,0,-1462,0,0
H,201012,201204,0,MXP,12.8093,1551.72,-1551.72,0,0
H,201101,201101,0,MXP,12.3496,439363.61,-53080.61,600,0
H,201101,201102,0,MXP,12.1519,180118.6,-397327.54,7550,0
H,201101,201103,0,MXP,12.1062,103832.18,-212425.2,1700,0
H,201101,201104,0,MXP,11.9084,21566.21,-29673.84,1600,0
H,201101,201105,0,MXP,11.5278,21599.72,-46439.48,300,0
H,201101,201106,0,MXP,11.578,2059.33,-10913.49,0,0
H,201101,201107,0,MXP,11.723,8967.03,-10626.52,0,0
H,201101,201108,0,MXP,11.7425,-4784.96,-3782.04,0,0
H,201101,201109,0,MXP,12.348,4552.2,-8222.2,0,0
H,201101,201110,0,MXP,13.7994,2113,-2546,0,0
H,201101,201111,0,MXP,13.1802,25098.95,-25098.95,0,0
H,201101,201112,0,MXP,13.61,6127.99,-8778,0,0
H,201101,201201,0,MXP,13.9476,-499.99,6952.2,0,0
H,201101,201202,0,MXP,13.0077,0,-6952.2,0,0
H,201101,201203,0,MXP,12.7891,-1200,0,0,0
H,201102,201102,0,MXP,12.1519,601344.67,-138333.18,2150,0
H,201102,201103,0,MXP,12.1062,398011.13,-650121.56,9050,0
H,201102,201104,0,MXP,11.9084,94979.49,-180318.13,3250,0
H,201102,201105,0,MXP,11.5278,32580.7,-67766.65,600,0
H,201102,201106,0,MXP,11.578,87617.39,-107547.5,100,0
H,201102,201107,0,MXP,11.723,28076.12,-34472.63,200,0
H,201102,201108,0,MXP,11.7425,17364.61,-14810.28,0,0
H,201102,201109,0,MXP,12.348,6407.77,-31778.72,100,0
H,201102,201110,0,MXP,13.7994,-18154.54,-3246.41,0,0
H,201102,201111,0,MXP,13.1802,2947.75,-3428.27,0,0
H,201102,201112,0,MXP,13.61,-6256.52,-4145.22,0,0
H,201102,201201,0,MXP,13.9476,-1235.02,181.07,0,0
H,201102,201202,0,MXP,13.0077,-400,-1496.07,0,0
H,201102,201203,0,MXP,12.7891,-6000,0,0,0
H,201102,201204,0,MXP,12.8093,1551.72,-1551.72,0,0
H,201102,201205,0,MXP,12.9942,3200,-2000,0,0
H,201102,201206,0,MXP,14.3047,14598.2,-15798.2,0,0
H,201102,201702,0,MXP,20.7908,0,0,0,0
H,201103,201103,0,MXP,12.1062,811036.47,-307548.76,4200,0
H,201103,201104,0,MXP,11.9084,303934.87,-582536.18,10750,0
H,201103,201105,0,MXP,11.5278,259437.7,-324128.72,4500,0
H,201103,201106,0,MXP,11.578,72823.97,-163387.05,1300,0
H,201103,201107,0,MXP,11.723,64011.8,-86933.69,700,0
H,201103,201108,0,MXP,11.7425,17203.71,-29536.84,200,0
H,201103,201109,0,MXP,12.348,-968.35,-5910.25,100,0
H,201103,201110,0,MXP,13.7994,3477.9,-2095.01,0,0
H,201103,201111,0,MXP,13.1802,1120,-4878.4,0,0
H,201103,201112,0,MXP,13.61,2301.34,-20888.91,100,0
H,201103,201201,0,MXP,13.9476,40641.54,-46607.14,0,0
H,201103,201202,0,MXP,13.0077,0,-300,0,0
H,201103,201204,0,MXP,12.8093,325.86,0,0,0
H,201103,201211,0,MXP,13.0911,-270,0,0,0
H,201103,201304,0,MXP,12.3612,-325.86,0,0,0
H,201104,201104,0,MXP,11.9084,447878.26,-147265.08,1300,0
H,201104,201105,0,MXP,11.5278,200889.06,-322710.1,5700,0
H,201104,201106,0,MXP,11.578,79942.83,-158365.05,1850,0
H,201104,201107,0,MXP,11.723,46342.73,-95810.41,900,0
H,201104,201108,0,MXP,11.7425,18729.3,-46736.22,0,0
H,201104,201109,0,MXP,12.348,4945.17,-11635.84,100,0
H,201104,201110,0,MXP,13.7994,15630,-11130.5,0,0
H,201104,201111,0,MXP,13.1802,1449.03,-13218.99,100,0
H,201104,201112,0,MXP,13.61,5880.01,-9570.52,0,0
H,201104,201201,0,MXP,13.9476,4231.59,-4027.99,0,0
H,201104,201202,0,MXP,13.0077,0,-964.6,0,0
H,201104,201203,0,MXP,12.7891,800,0,0,0
H,201104,201204,0,MXP,12.8093,4396.54,-4396.54,0,0
H,201104,201205,0,MXP,12.9942,7321,-7860,0,0
H,201104,201206,0,MXP,14.3047,0,-2000,0,0
H,201104,201212,0,MXP,12.9268,-1543.68,0,0,0
H,201104,201304,0,MXP,12.3612,-1200,0,0,0
H,201105,201105,0,MXP,11.5278,682719.29,-165621.94,1300,0
H,201105,201106,0,MXP,11.578,307179.91,-584695.24,8600,0
H,201105,201107,0,MXP,11.723,171112.65,-297114.94,4950,0
H,201105,201108,0,MXP,11.7425,35983.81,-83496.29,350,0
H,201105,201109,0,MXP,12.348,22865.66,-50282.64,200,0
H,201105,201110,0,MXP,13.7994,20644.97,-26449.18,100,0
H,201105,201111,0,MXP,13.1802,8677.31,-9608.84,0,0
H,201105,201112,0,MXP,13.61,7954.48,-15002.36,0,0
H,201105,201201,0,MXP,13.9476,3553.19,-9839.2,400,0
H,201105,201202,0,MXP,13.0077,152.96,-4011.41,0,0
H,201105,201203,0,MXP,12.7891,-1482.8,-1996,0,0
H,201105,201204,0,MXP,12.8093,-44.44,-3555.56,0,0
H,201105,201205,0,MXP,12.9942,-3616.51,-1626.88,0,0
H,201105,201206,0,MXP,14.3047,5007.1,-2457.1,0,0
H,201105,201208,0,MXP,13.2833,-450,450,0,0
H,201105,201212,0,MXP,12.9268,3734.99,-3084.99,0,0
H,201105,201304,0,MXP,12.3612,-5600,0,0,0
H,201106,201106,0,MXP,11.578,593454.64,-177596.84,700,0
H,201106,201107,0,MXP,11.723,234970.67,-496330.39,10250,0
H,201106,201108,0,MXP,11.7425,120435.06,-218196.46,2600,0
H,201106,201109,0,MXP,12.348,29048.16,-37841.33,800,0
H,201106,201110,0,MXP,13.7994,20434.41,-27418.55,0,0
H,201106,201111,0,MXP,13.1802,6019.41,-19695.84,100,0
H,201106,201112,0,MXP,13.61,7436.65,-17077.95,100,0
H,201106,201201,0,MXP,13.9476,-1200,3098.39,0,0
H,201106,201202,0,MXP,13.0077,0,-3398.39,0,0
H,201106,201203,0,MXP,12.7891,-237.51,237.51,0,0
H,201106,201204,0,MXP,12.8093,-3600,0,0,0
H,201106,201205,0,MXP,12.9942,-11025.4,1125.4,0,0
H,201106,201207,0,MXP,13.4084,2013.2,-2013.2,0,0
H,201106,201209,0,MXP,13.2571,6534,-6534,0,0
H,201106,201212,0,MXP,12.9268,478.36,-720,0,0
H,201106,201304,0,MXP,12.3612,-2400,0,0,0
H,201107,201107,0,MXP,11.723,102863.21,-32806.62,500,0
H,201107,201108,0,MXP,11.7425,49897.32,-102730.82,600,0
H,201107,201109,0,MXP,12.348,2591.74,-11314.83,300,0
H,201107,201110,0,MXP,13.7994,-1777.77,-4322.23,0,0
H,201107,201201,0,MXP,13.9476,2166.16,-1866.17,0,0
H,201107,201202,0,MXP,13.0077,0,-299.99,0,0
H,201107,201203,0,MXP,12.7891,-1200,0,0,0
